baseMean	log2FoldChange	lfcSE	pvalue	padj
gene-YDL002C	264.53869869415	0.651219916313835	0.411333072934548	0.0836553139088819	0.132060071472206
gene-YNL181W	200.405134520251	-0.752272285873943	0.498773570407968	0.0837439916509063	0.132164474575845
gene-YLR045C	114.05177634781	-0.75254759988971	0.497422993561542	0.0839546236716141	0.132461237509869
gene-YDR105C	264.042985638308	-0.655078728168326	0.41744487631059	0.0841295692542152	0.132701550857537
gene-YHR153C	9.71771926735407	-1.06732841077732	1.28949765964133	0.0842251111709878	0.132816521461942
gene-YBR004C	429.254122019771	-0.721194355904177	0.473328560478012	0.0842537986942625	0.132826034349143
gene-YCR024C	85.3785949495817	0.755268081245088	0.502161603592406	0.0843308082171891	0.132911701230478
gene-YBR202W	163.519909854769	-0.680054783308696	0.438511430060824	0.0843938036909628	0.132975240806266
gene-YMR176W	241.268252727723	-0.697979675448582	0.453618047188642	0.0844696645779561	0.133059012203266
gene-YNCG0023C	2.67656292613429	0.764377963146241	1.33203118913317	0.0845367497492061	0.133104612110007
gene-YOR290C	438.913542412126	-0.612005012288737	0.385273659929494	0.0845440176526807	0.133104612110007
gene-YGL110C	169.790463276922	0.690561708630542	0.443955118303556	0.0846525308512703	0.133239674733154
gene-YGR038W	140.298040124393	0.718692388231009	0.469016772240202	0.0847086598588224	0.133292236380106
gene-YLR030W	29.4223369526324	0.911961623507793	0.66222934774978	0.0849512031703265	0.133638020978703
gene-YJR005W	422.453743009911	-0.611544895082094	0.38589084541096	0.0850818579373074	0.133771770739188
gene-YLR367W	1147.0341647734	0.592549992652394	0.369348944077896	0.0850630028951995	0.133771770739188
gene-YDR061W	141.377769274216	0.688404486356241	0.444050278434226	0.0851678827672455	0.133871125111089
gene-YBR193C	248.139662096391	-0.668840359207719	0.430260905539752	0.0852374686380136	0.133878477537541
gene-YHL048W	58.9760453038433	-0.79765003737654	0.549407538751474	0.0852376973603147	0.133878477537541
gene-YMR268C	210.641768229212	0.698177636070741	0.453237360462221	0.0852410637297695	0.133878477537541
gene-YHR150W	246.274155520413	-0.750762719927016	0.50531661325544	0.0860032340469872	0.135039357583687
gene-YGL204C	24.6542983101535	0.922086907854992	0.689155998913656	0.0864793340066686	0.135750558308192
gene-YHL043W	36.833842763752	-0.927897803953532	0.7083956759674	0.0867080385715315	0.136000329091731
gene-YLR445W	13.25627445267	1.08548415465145	1.06010028145943	0.0866910862455233	0.136000329091731
gene-YMR222C	287.51622385057	-0.648803915301551	0.415994133860357	0.0866796943642995	0.136000329091731
gene-YDR451C	24.8106519421553	0.964256119444471	0.73420277118492	0.0868033455893658	0.136092818585652
gene-YNL033W	44.4869487887837	-0.144971613472359	1.03540923132252	0.0868134302422544	0.136092818585652
gene-YNR023W	208.387582393627	0.652834315658587	0.418464918423697	0.0870826379573897	0.136478349731135
gene-YOR122C	2124.64399681836	-0.608743486588473	0.387408450828277	0.0877313089363946	0.137433165048161
gene-YOR157C	853.12759883198	-0.636694023512838	0.406646119842886	0.0877387577648419	0.137433165048161
gene-YLR363C	114.790917643898	0.702716186105039	0.459916075020523	0.0879075861586196	0.137660838047005
gene-YJL180C	115.281755118383	-0.78070637225919	0.531536328323019	0.0880992303801912	0.137924108870243
gene-YAL048C	113.769800281451	-0.716304020212988	0.478346635441369	0.0885699863888873	0.13862408707903
gene-YHR165C	456.086990888158	0.601993706411813	0.381672475816817	0.088674296591449	0.138750307156569
gene-YPL120W	153.166233559582	-0.675876528959154	0.443049641781063	0.0887275780800946	0.13879663561462
gene-YJL128C	213.156195601263	0.652684703633291	0.422627184785427	0.0890949431793345	0.139334129597343
gene-YER045C	194.545841438688	0.663890417158321	0.431584972779838	0.0892804861718136	0.139587064113425
gene-YDR226W	2139.26723013936	0.656165138702267	0.423438747131335	0.0893576666160212	0.139633262092146
gene-YPR198W	292.163424211878	-0.766894568448182	0.528415909682799	0.0893350858387545	0.139633262092146
gene-YNL322C	1572.56487019661	-0.633460761266557	0.409907486868903	0.0894833924611918	0.139792467359437
gene-YER120W	1030.71086873628	0.618766525346781	0.398298987831641	0.0897076998285361	0.140105552502586
gene-YPL085W	415.073491911475	-0.604303301704723	0.387035746826191	0.0898044215363611	0.14021926057728
gene-YOR109W	278.548774277326	0.646299665176404	0.41792520635065	0.0901905274654184	0.140784627936568
gene-YGR025W	36.6519148799138	-0.884403829108527	0.646143127472241	0.0902663342810207	0.140865455919517
gene-YDR147W	99.1608068378825	0.723468772136875	0.483590887051231	0.0903312931352497	0.140929316565186
gene-YPL056C	45.0822406750248	-0.835684882451853	0.594402711618811	0.0903660410036445	0.140946022453942
gene-YOR344C	958.097693524355	-0.6128280849633	0.395183052182916	0.0908479826771867	0.141660032562858
gene-YAL044C	545.600807177308	-0.632481093961764	0.41159934432958	0.0911321004755249	0.1420652765456
gene-YPR181C	916.400178010536	-0.588894770357545	0.377204295481571	0.0911841870790529	0.142108689219694
gene-YLR305C	361.085608399158	-0.60787947007771	0.392323880237665	0.0912194584261184	0.14212587955151
gene-YLL063C	30.8639425806902	0.867222631385069	0.634007338574693	0.091438438343452	0.142429214667285
gene-YDR350C	301.872098626491	0.623052251551024	0.402823523529433	0.091695931997069	0.142792363691585
gene-YMR289W	114.321689326962	-0.687088319091113	0.457947660690212	0.0921358215902795	0.143401200420443
gene-YOL012C	195.762348459016	-0.646191996303596	0.422837384443743	0.0921288393725962	0.143401200420443
gene-YJR048W	714.557606819875	-0.796063824414791	0.566251155458574	0.0922469091324523	0.143535994756785
gene-YIL151C	348.175822419528	0.664546177381001	0.437173689965106	0.0922769085282096	0.143544578058077
gene-YFR037C	738.706343339356	0.597697544408631	0.38360210685	0.0923883110693163	0.143679752731937
gene-YNL148C	39.6493052550277	-0.862905627148831	0.626186338047648	0.0926512835069206	0.144050510527997
gene-YKL124W	285.208655673734	-0.754294205693652	0.522221195895646	0.0927816097622989	0.144214893434878
gene-YDR397C	407.784806314285	0.619537900453597	0.401641997375471	0.092887086132764	0.144340574078027
gene-YDL143W	1391.3822397172	0.569765042575484	0.363327523987832	0.0930794028173502	0.144601096639673
gene-YMR264W	440.203919385015	-0.601478122557078	0.38955550832392	0.0932633217266289	0.144848438485623
gene-YOR323C	439.676685843952	0.680232347092239	0.451574334633548	0.093366708727158	0.144970607327152
gene-YKL175W	537.097223007234	0.635630127059568	0.415441850127251	0.0935460983134777	0.14521068954512
gene-YDR270W	350.789276017307	0.644202763898284	0.42310127612134	0.0939270994111381	0.145763521399551
gene-YCR084C	1198.9212546435	0.589331619410317	0.37973884941589	0.0943149397646271	0.146326671563908
gene-YJL129C	324.90166741588	0.604370770327372	0.39154368447711	0.0943755371753044	0.146381950915029
gene-YPL218W	796.993867684897	-0.591530809320125	0.384191163545881	0.0947656112947491	0.14694810341738
gene-YLL061W	138.311357124991	-0.696402028866854	0.473483522668516	0.0948180280405855	0.14699050724536
gene-YJL077C	29.5879895004856	-0.877561366941375	0.665979010194031	0.0950042931389585	0.147240330603678
gene-YDR407C	86.3780813530686	0.772029258876098	0.538087079852156	0.0952882630247164	0.147641407535389
gene-YNCN0014W	15.6382581022105	-1.00852757143709	0.880351443192837	0.0954002581510518	0.147775882044813
gene-YNL331C	88.6070100071853	-0.719168897581845	0.493930889491808	0.0956532205352152	0.148128587426827
gene-YNL245C	230.261605644311	0.624982432549573	0.411020405493744	0.0960309812890775	0.148674318272475
gene-YNCG0015C	4.29292331849892	0.88249701798947	1.29803932754202	0.0961477606082217	0.148815818491553
gene-YHR058C	181.863251925934	0.633842021613779	0.417740844157011	0.096244993839939	0.148926998913582
gene-YPR156C	729.747047169606	0.854846223786361	0.632361177797679	0.0963723779404118	0.14908476302497
gene-YML041C	159.937519406187	0.651937308306346	0.43270447125458	0.0965735368396174	0.149317153610411
gene-YNL187W	84.0172631352612	0.77283718444641	0.548761553755351	0.0965547000193624	0.149317153610411
gene-YLR088W	100.189400907371	-0.699184746968902	0.476260014855611	0.0967670565246707	0.149576918640692
gene-YCR067C	149.28931730013	0.658919957130682	0.439899440473941	0.096824715556015	0.149626596548475
gene-YNR064C	38.3683220720557	-0.91376724497967	0.709419769218022	0.0969003928029764	0.149704085113004
gene-YML051W	153.306527797186	-0.673166716689947	0.455972903323767	0.0969387109010663	0.149723830878017
gene-YNL118C	809.459931006859	-0.574549202275351	0.374142528877947	0.0970244322852719	0.149816762309336
gene-YMR253C	198.317651925204	-0.659404289727765	0.444163154851975	0.0972872058423404	0.150182961520179
gene-YNCK0009W	4.30186270920559	0.969862875812476	1.3028701707424	0.097563468760292	0.150569786086231
gene-YNCK0005C	2.61481228753568	0.703620276683932	1.26733307704955	0.0976652997763935	0.150687276997104
gene-YML027W	55.6310901769051	0.907583595824183	0.703010225302909	0.0977854249399325	0.150832924604795
gene-YMR026C	236.743023326501	0.617940496086847	0.409259383068427	0.0987078096665661	0.152215646521588
gene-YDR368W	823.458462625179	0.572391688982889	0.372195064824649	0.0987365542429176	0.152219936241448
gene-YDR332W	173.921547341271	0.632547264820517	0.420746858071946	0.0988561665832942	0.152364275677669
gene-YML002W	132.052415531509	0.660626413495373	0.445328576353631	0.099154554184023	0.152784008194725
gene-YNCK0020C	21.6694408089904	-0.920358781386978	0.744509482080645	0.0992050173884523	0.152821601930766
gene-YLR373C	84.1166646397383	0.71978207293525	0.497230528805988	0.0992610143470206	0.152867698218172
gene-YBR129C	284.310933181541	-0.6875952449068	0.472977554043478	0.0993677840973785	0.152991942794887
gene-YLR025W	892.033404303739	-0.617800491447191	0.411257095843562	0.0994500207923966	0.15307835964973
gene-YOR064C	361.759258179167	-0.646051167789869	0.433811325047945	0.0994782757240362	0.153081661566935
gene-YGL252C	665.421850317451	-0.583457896862192	0.38364925952866	0.099580609740429	0.153198928078755
gene-YER175W-A	7.92618425388587	1.00477980236539	1.10744156335854	0.0999726235825302	0.153761671580371
gene-YDL216C	61.3026789758535	-0.74670930695592	0.532218405520743	0.100034104181213	0.153792561389515
gene-YNR048W	122.801895883634	0.655890821996295	0.442968454936085	0.100045169561591	0.153792561389515
gene-YHR194W	159.20023410525	-0.670763766458141	0.457783741153933	0.100128208172851	0.153839539967878
gene-YPL192C	69.4799834511797	0.811294345027444	0.595904060023805	0.100117271059353	0.153839539967878
gene-YDR189W	324.978060173068	0.599759537182232	0.3960852224399	0.10015745009875	0.153844152457158
gene-YKL137W	142.86994047826	-0.720922604363998	0.504386559254082	0.100234632087286	0.153922380284903
gene-YBL037W	131.657367970455	-0.665827022023194	0.452478885657173	0.100342487079393	0.154047656911884
gene-YDR027C	221.052397221045	-0.615720084557856	0.411627170058957	0.100614302575032	0.154384102590268
gene-YEL009C	8567.42109586351	-0.548601700846508	0.356378161203881	0.100591061902318	0.154384102590268
gene-YDL128W	505.775760340591	0.5873709216655	0.387116385407969	0.10068133594881	0.154446539159569
gene-YBL019W	158.994913805057	-0.648679517506392	0.441613850977777	0.100729935163168	0.154480672210738
gene-YJR082C	210.495815013935	0.627643032848938	0.420475185937961	0.10091017078734	0.154716613840527
gene-YPR038W	7.22416991477808	1.0202224485017	1.11798487112381	0.101049331351195	0.154889471820146
gene-YLR116W	259.190382521734	0.613504709966041	0.409104347379136	0.101262424726867	0.155175534807534
gene-YLR207W	170.676717378498	-0.638337220846165	0.433352954178583	0.10167624278769	0.155768960403509
gene-YLR042C	9.11419293438006	1.02086378575964	1.02714801961084	0.101908730370108	0.156084348526631
gene-YKR034W	10.3522802399802	-1.02848814127992	1.01971007737605	0.10212512187765	0.156374925455383
gene-YEL077C	36.9504316460764	-0.820758107435462	0.623978418888241	0.102288238280373	0.156583796615621
gene-YNL206C	232.655537843156	0.620394859366886	0.415768741192431	0.102465186870736	0.15681372764895
gene-YDR005C	378.812854450883	-0.621094399292314	0.419953887274533	0.102500545584639	0.156826904687562
gene-YDR304C	496.772139039061	-0.64435156368264	0.439324047765168	0.102780507125767	0.15721422209193
gene-YPR022C	391.518173049983	-0.581908091747779	0.387956969057702	0.10282961167758	0.157248308102673
gene-YHR182W	142.708820202634	0.646638432466307	0.440739821436463	0.103439819484464	0.158140198601672
gene-YJL049W	241.249475138949	-0.746717041611005	0.539707373180725	0.10366148860839	0.158437775732792
gene-YCR099C	4.90158717982875	-0.959380384451509	1.32298745254548	0.104063291604745	0.159010445316293
gene-YDR283C	235.237866202923	-0.614572971551112	0.415556979418577	0.104165245761519	0.159124761829022
gene-YLR298C	315.845856363262	-0.644832489096501	0.441618338366932	0.104284624313429	0.159265629682114
gene-YNL102W	77.8765093758752	-0.874341426340067	0.701750187875012	0.104764179253959	0.159956349730719
gene-YOR245C	440.008652729734	-0.633233846936451	0.433163997868754	0.104922957813036	0.160157068903366
gene-YMR134W	183.923925539872	-0.62196035216282	0.423687148417223	0.10497011360843	0.160187344114061
gene-YKL033W	150.856994772712	0.655310519155457	0.45263028022305	0.106119496945556	0.161899196094665
gene-YML068W	178.296449818005	-0.631213037486742	0.433126400640921	0.106265090187527	0.162079142499863
gene-YML048W	583.878155475526	-0.568011027136863	0.381414240905435	0.106494204592148	0.162386351501628
gene-YGL259W	11.9820943045466	-0.979050980275464	0.941608735128432	0.106588499523697	0.16248787641899
gene-YHR038W	85.0064784821946	-0.728558434626257	0.521333125490827	0.106724192547025	0.162652441097792
gene-YBR302C	614.497288713633	-0.411036255172424	1.12320307210231	0.106796381714622	0.162677886721961
gene-Q0158	128.729585789582	0.681077987899607	0.475319506858664	0.106792468547739	0.162677886721961
gene-YDR545W	1.71320159671895	0.397316757087176	1.12155874959277	0.107027385150385	0.162987417957586
gene-YHR199C-A	61.0108273330031	-0.804672084373144	0.614829636676673	0.10724203759108	0.163271894675799
gene-YMR047C	297.917688839145	0.590204428144411	0.398886637309391	0.107967682290204	0.164333987867982
gene-YGR281W	445.616875313537	-0.726808465436904	0.527157786668937	0.108106375528583	0.164502382487434
gene-YML036W	56.2205916737956	0.792979265232648	0.596904669161462	0.108135319022254	0.164503730001939
gene-YAL009W	86.7021607211191	0.700747845009269	0.497731366314248	0.108241014850218	0.164621808058839
gene-YLR247C	639.161673099529	-0.694513620150339	0.492698145378775	0.108367093198392	0.164770816240191
gene-YLR085C	91.5301607512465	-0.702931101643393	0.500924905677566	0.108458708393109	0.164867359945242
gene-YKL050C	64.1936799374553	-0.783363765109948	0.585425525323712	0.108519904130998	0.164917625173675
gene-YOR070C	123.200432513617	-0.647130752352527	0.450813581614541	0.108673073843535	0.165107600918541
gene-YKL074C	284.427332199994	0.585729326958292	0.397125996340217	0.108846605347292	0.165300314998302
gene-YKL060C	48341.0778444941	-0.552843237996325	0.377353555956922	0.108856304998882	0.165300314998302
gene-YJL104W	284.851038090619	0.657085529705527	0.458778921796643	0.109174106031766	0.165739975055475
gene-YAL051W	243.811196386365	-0.615136842828743	0.425213096925522	0.109261115591862	0.165829127806132
gene-YJR118C	85.662261611907	-0.754581907685552	0.555163256494556	0.109389201947297	0.165980561857403
gene-YCR032W	225.990260227124	-0.612198836170045	0.422436153911712	0.109457370436535	0.166041025321968
gene-YDR036C	296.77681467095	-0.669414629572279	0.473192643596898	0.109701007016379	0.166367564443101
gene-YBR148W	14.0771565806568	-0.978028063757431	0.89778978402313	0.109810790621109	0.16649099183128
gene-YLR263W	124.479671372327	0.687781234039198	0.490259072006723	0.109942104100655	0.166646989747192
